step,t_wall_s,t_task_s,control_dt_s,control_loop_hz_inst,policy_dt_s,policy_loop_hz_inst,policy_deadline_overrun_s,policy_deadline_overrun,servo_dt_s,servo_loop_hz_inst,servo_target_age_s,servo_interpolation_phase,servo_command_sequence,servo_policy_step,servo_commanded_world_x,servo_commanded_world_y,servo_commanded_world_z,servo_target_world_x,servo_target_world_y,servo_target_world_z,servo_segment_start_world_x,servo_segment_start_world_y,servo_segment_start_world_z,servo_segment_end_world_x,servo_segment_end_world_y,servo_segment_end_world_z,servo_segment_start_perf,servo_segment_end_perf,servo_segment_elapsed_s,servo_segment_duration_s,servo_pending_segment_count,servo_command_step_limited,servo_command_step_limited_count,servo_publish_rejected_count,servo_tracking_error_cm,servo_target_error_cm,servo_deadline_overrun_s,servo_deadline_overrun_count,servo_watchdog_stopped,servo_stop_reason,vision_frame_available,vision_frame_id,vision_age_s,camera_dt_s,camera_hz_inst,hand_detected,microrobot_detected,dead_reckoning_used,dead_reckoning_age_s,hand_x_cm,hand_y_cm,robot_x_cm,robot_y_cm,microrobot_x_cm,microrobot_y_cm,distance_cm,in_zpd,virtual_hand_stride_cm,virtual_hand_smoothing_alpha,virtual_hand_delay_frames,virtual_hand_action_x,virtual_hand_action_y,virtual_hand_action_norm,virtual_hand_command_dx_cm,virtual_hand_command_dy_cm,virtual_hand_command_norm_cm,virtual_hand_delayed_dx_cm,virtual_hand_delayed_dy_cm,virtual_hand_delayed_norm_cm,virtual_hand_smoothed_dx_cm,virtual_hand_smoothed_dy_cm,virtual_hand_smoothed_norm_cm,virtual_hand_exec_dx_cm,virtual_hand_exec_dy_cm,virtual_hand_exec_norm_cm,virtual_hand_actual_dx_cm,virtual_hand_actual_dy_cm,virtual_hand_actual_norm_cm,virtual_hand_accel_clipped,virtual_hand_workspace_clipped,virtual_hand_policy_inference_ms,policy_inference_ms,action_x,action_y,action_norm,last_action_x,last_action_y,virtual_target_x_px,virtual_target_y_px,desired_target_x_px,desired_target_y_px,planned_anchor_x_cm,planned_anchor_y_cm,planned_target_x_cm,planned_target_y_cm,planned_delta_dx_cm,planned_delta_dy_cm,planned_delta_norm_cm,actual_robot_move_dx_cm,actual_robot_move_dy_cm,actual_robot_move_norm_cm,actual_to_planned_step_projection,planned_endpoint_actual_lag_cm,servo_lag_warning_cm,servo_lag_hard_limit_cm,servo_publish_accepted,servo_publish_reject_reason,target_clipped,target_step_limited,robot_world_x,robot_world_y,robot_world_z,safety_stop,safety_reason,task_finished,done_reason
45,1787723256.5545099,2.250002400018275,0.04999900050461292,20.00039980614692,0.04999900050461292,20.00039980614692,2.4084001779556274e-06,False,0.008021300658583641,124.66806102447913,0.09455440007150173,1.0,45,-1,0.07565552357481971,-0.6757926151071049,0.113,0.08693689124637904,-0.6602999751132773,0.113,0.08693689124637904,-0.6602999751132773,0.113,0.08693689124637904,-0.6602999751132773,0.113,7264461.6140555,7264461.6140555,0.04563339985907078,0.0,1,True,277,2,0.5432308612191975,1.3752443186730043,2.1300658583640886e-05,1,False,,True,35,0.011574899777770042,0.06489589996635914,15.409293969547875,False,False,False,,11.124701499938965,0.38430947065353394,14.274197578430176,3.758382558822632,,,4.6155924797058105,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.12448308616876602,0.23758652806282043,0.2023642510175705,-0.09364406019449234,0.22298094630241394,0.2023642510175705,-0.09364405274391174,0.22298093140125275,0.2023639678955078,-0.08430945873260498,0.219224214553833,False,True,1.1042999103665352,1.5714000910520554,-0.3116459250450134,1.0,1.0474364757537842,-0.2561524212360382,1.0,1440.7474365234375,430.1835021972656,1440.7474365234375,430.1835021972656,14.256787300109863,3.5048043727874756,14.069799423217773,4.104804515838623,-0.18698787689208984,0.6000001430511475,0.6284621357917786,0.0174102783203125,0.25357818603515625,0.2541751563549042,,0.2541751563549042,1.5,3.0,True,,False,False,0.079149122243893,-0.6716343085932032,0.11288496898684666,False,,False,safety_servo_tracking_lag
46,1787723256.608855,2.303498599678278,0.053496199660003185,18.692916625022566,0.053496199660003185,18.692916625022566,0.003498608246445656,True,0.008003199473023415,124.95002821942963,0.051522199995815754,1.0,46,45,0.06780258439235816,-0.6740095807004348,0.113,0.0590301338787603,-0.6797509509118718,0.113,0.08693689124637904,-0.6602999751132773,0.113,0.0590301338787603,-0.6797509509118718,0.113,7264461.6642096,7264461.714209599,0.051522199995815754,0.049999999813735485,1,True,284,2,0.9140386307715341,1.8967768857001082,3.1994730234144453e-06,1,False,,False,,,,,False,False,False,,11.327065467834473,0.30000001192092896,14.261831283569336,3.810054302215576,,,4.575295448303223,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.20236432552337646,-0.20236432552337646,0.2861863672733307,0.2023642510175705,-0.1792048215866089,0.2703065872192383,0.2023642510175705,-0.1792048215866089,0.2703065872192383,0.2023639678955078,0.0,0.2023639678955078,False,True,1.766599714756012,2.5901002809405327,-0.3020295798778534,1.0,1.044615626335144,-0.3116459250450134,1.0,1422.1907958984375,493.06353759765625,1422.1907958984375,493.06353759765625,14.069799423217773,4.104804515838623,13.888581275939941,4.704804420471191,-0.18121814727783203,0.5999999046325684,0.6267694234848022,-0.012366294860839844,0.051671743392944336,0.05313091725111008,0.0843503400683403,0.3517867624759674,1.5,3.0,True,,False,False,0.07691515821667522,-0.6734495081434881,0.11255956966317376,False,,False,safety_servo_tracking_lag
47,1787723256.654593,2.350002500228584,0.04650390055030584,21.50357256416039,0.04650390055030584,21.50357256416039,2.508983016014099e-06,False,0.00801290012896061,124.79875998775422,0.045687200501561165,0.913744013435185,47,46,0.055256331952943355,-0.6828692304046542,0.113,0.032124865844013986,-0.6996433702160478,0.113,0.0590301338787603,-0.6797509509118718,0.113,0.032124865844013986,-0.6996433702160478,0.113,7264461.7180857,7264461.7680856995,0.045687200501561165,0.049999999813735485,1,True,290,2,2.1030782313085976,4.946422474247878,1.290012896060927e-05,1,False,,True,36,0.031228399835526943,0.06172499991953373,16.200891070127586,False,False,False,,11.52942943572998,0.30000001192092896,14.213701248168945,3.8398523330688477,,,4.442507266998291,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.20236432552337646,0.18558968603610992,0.2745812237262726,0.2023642510175705,0.14918148517608643,0.2514088451862335,0.2023642510175705,0.14918148517608643,0.2514088451862335,0.2023639678955078,0.14918148517608643,0.2514086067676544,False,False,1.2340005487203598,1.8316004425287247,-0.29912275075912476,1.0,1.043778896331787,-0.3020295798778534,1.0,1403.8126220703125,555.9434814453125,1403.8126220703125,555.9434814453125,13.888581275939941,4.704804420471191,13.709107398986816,5.30480432510376,-0.179473876953125,0.5999999046325684,0.6262673139572144,-0.048130035400390625,0.029798030853271484,0.056607622653245926,0.06771422922611237,0.9240373969078064,1.5,3.0,True,,False,False,0.07395109850522896,-0.6732381995527245,0.1127932320500396,False,,False,safety_servo_tracking_lag
48,1787723256.7038481,2.4000052995979786,0.05000279936939478,19.998880314930332,0.05000279936939478,19.998880314930332,5.3085386753082275e-06,False,0.008007400669157505,124.88447141801568,0.047721900045871735,0.8743660184531138,48,47,0.04279242844737218,-0.6918458763057094,0.113,0.0054693115665635835,-0.7185985820094951,0.113,0.032124865844013986,-0.6996433702160478,0.113,0.0054693115665635835,-0.7185985820094951,0.113,7264461.7680856995,7264461.818085699,0.04371830075979233,0.049999999813735485,1,True,296,2,2.7001073824365864,7.288298161609949,7.400669157504869e-06,1,False,,True,37,0.017937099561095238,0.08056339994072914,12.41258438367428,False,False,False,,11.731793403625488,0.4491814970970154,14.140111923217773,3.9962949752807617,,,4.287424564361572,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.2023642510175705,0.19193114340305328,0.27890652418136597,0.2023642510175705,0.19193114340305328,0.27890652418136597,0.2023639678955078,0.1919311285018921,0.27890631556510925,False,False,1.123500056564808,1.6903998330235481,-0.3616747260093689,1.0,1.0633947849273682,-0.29912275075912476,1.0,1381.59130859375,618.823486328125,1381.59130859375,618.823486328125,13.709107398986816,5.30480432510376,13.49210262298584,5.904804229736328,-0.21700477600097656,0.5999999046325684,0.6380367875099182,-0.07358932495117188,0.15644264221191406,0.17288634181022644,0.2729984521865845,1.3776652812957764,1.5,3.0,True,,False,False,0.06573528124314132,-0.6776127149781647,0.11268280623491417,False,,False,safety_servo_tracking_lag
49,1787723256.7536469,2.450036999769509,0.05003170017153025,19.987327965501247,0.05003170017153025,19.987327965501247,3.7008896470069885e-05,False,0.00801360048353672,124.78785310727898,0.04568070080131292,0.8350520239586086,49,48,0.03022058074104258,-0.7006703363786575,0.113,-0.022324848471406433,-0.7368263537069911,0.113,0.0054693115665635835,-0.7185985820094951,0.113,-0.022324848471406433,-0.7368263537069911,0.113,7264461.818085699,7264461.868085699,0.04175260104238987,0.049999999813735485,1,True,302,2,3.04552139647208,9.423192121820948,1.360048353672011e-05,1,False,,True,38,0.0046341996639966965,0.0630744006484747,15.85429254529401,False,False,False,,11.934157371520996,0.6411126255989075,14.063434600830078,4.2038679122924805,,,4.150547981262207,True,0.202364325,0.803824171214,3,1.0,0.472195029258728,1.1058788299560547,0.20236432552337646,0.09555543214082718,0.22379043698310852,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.2023642510175705,0.2003175914287567,0.2847427427768707,0.2023642510175705,0.2003175914287567,0.2847427427768707,0.2023639678955078,0.20031756162643433,0.2847425043582916,False,False,1.092100515961647,1.5071993693709373,-0.451790452003479,1.0,1.097321629524231,-0.3616747260093689,1.0,1353.8333740234375,681.7034912109375,1353.8333740234375,681.7034912109375,13.49210262298584,5.904804229736328,13.221028327941895,6.5048041343688965,-0.2710742950439453,0.5999999046325684,0.6583928465843201,-0.07667732238769531,0.20757293701171875,0.2212824821472168,0.34680965542793274,1.7943257093429565,1.5,3.0,True,,False,False,0.05573065743833205,-0.6840343871099197,0.11303516338032767,False,,False,safety_servo_tracking_lag
50,1787723256.806997,2.502950799651444,0.05291379988193512,18.898661638953698,0.05291379988193512,18.898661638953698,0.0029508089646697044,True,0.00801400002092123,124.78163181799535,0.05183629970997572,0.9561400151108951,50,49,0.01525174053083254,-0.7105196352177733,0.113,-0.05206817377342141,-0.7530585770786126,0.113,-0.022324848471406433,-0.7368263537069911,0.113,-0.05206817377342141,-0.7530585770786126,0.113,7264461.868085699,7264461.918085699,0.0478070005774498,0.049999999813735485,1,True,309,2,3.489756565294492,11.45301077744931,1.400002092123015e-05,1,False,,False,,,,,False,False,False,,12.136521339416504,0.8414301872253418,13.982150077819824,4.442366600036621,,,4.046367168426514,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.2023642510175705,0.20196279883384705,0.2859025299549103,0.2023642510175705,0.20196279883384705,0.2859025299549103,0.2023639678955078,0.20196282863616943,0.28590235114097595,False,False,1.6172006726264954,1.9065998494625092,-0.5465651154518127,1.0,1.1396198272705078,-0.451790452003479,1.0,1320.2523193359375,744.5834350585938,1320.2523193359375,744.5834350585938,13.221028327941895,6.5048041343688965,12.893089294433594,7.104804039001465,-0.3279390335083008,0.5999999046325684,0.6837717890739441,-0.0812845230102539,0.23849868774414062,0.2519698441028595,0.38094696402549744,2.1983983516693115,1.5,3.0,True,,False,False,0.044566444811927494,-0.6915858508876717,0.11300351493276632,False,,False,safety_servo_tracking_lag
51,1787723256.8537014,2.5500028003007174,0.047052000649273396,21.253081403573486,0.047052000649273396,21.253081403573486,2.8098002076148987e-06,False,0.008003800176084042,124.94065044103367,0.00019160006195306778,0.9166180190318004,51,50,0.002080629465259786,-0.718420448589826,0.113,-0.08332126810026046,-0.7676147698223719,0.113,-0.05206817377342141,-0.7530585770786126,0.113,-0.08332126810026046,-0.7676147698223719,0.113,7264461.918085699,7264461.968085699,0.04583090078085661,0.049999999813735485,2,True,315,2,3.5872305868260854,13.441258428371942,3.800176084041429e-06,1,False,,True,39,0.02316970005631447,0.06333439983427525,15.789207802026429,False,False,False,,12.338885307312012,1.0433930158615112,13.889759063720703,4.6964216232299805,,,3.9686050415039062,True,0.202364325,0.803824171214,3,0.4135328531265259,1.0,1.0821318626403809,0.0836842954158783,0.20236432552337646,0.21898488700389862,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.2023642510175705,0.2022855579853058,0.2861306369304657,0.2023642510175705,0.2022855579853058,0.2861306369304657,0.2023639678955078,0.2022855281829834,0.2861303985118866,False,False,1.1221002787351608,1.557900570333004,-0.6782650351524353,1.0,1.208322525024414,-0.5465651154518127,1.0,1278.579833984375,807.4635009765625,1278.579833984375,807.4635009765625,12.893089294433594,7.104804039001465,12.486130714416504,7.704803943634033,-0.40695858001708984,0.5999999046325684,0.7249932289123535,-0.0923910140991211,0.2540550231933594,0.2703332304954529,0.3908330500125885,2.606464385986328,1.5,3.0,True,,False,False,0.03250170981391815,-0.699410945929742,0.1128621328799484,False,,False,safety_servo_tracking_lag
52,1787723256.9040275,2.600004299543798,0.050001499243080616,19.999400320749054,0.050001499243080616,19.999400320749054,4.309229552745819e-06,False,0.008007100783288479,124.88914865254196,0.048222800716757774,0.8772420357064978,52,51,-0.0114398217919081,-0.725705638988286,0.113,-0.11753410233933097,-0.7793529362428129,0.113,-0.08332126810026046,-0.7676147698223719,0.113,-0.11753410233933097,-0.7793529362428129,0.113,7264461.968085699,7264462.018085699,0.04386210162192583,0.049999999813735485,1,True,321,2,3.400422680290618,15.285300782220792,7.100783288478685e-06,1,False,,True,40,0.010049599222838879,0.08163580019026995,12.249527752153872,False,False,False,,12.54124927520752,1.2456785440444946,13.77800464630127,5.002299785614014,,,3.954967498779297,True,0.202364325,0.803824171214,3,0.921912670135498,1.0,1.3601187467575073,0.18656224012374878,0.20236432552337646,0.275239497423172,0.20236432552337646,0.09555543214082718,0.22379043698310852,0.2023642510175705,0.11649329960346222,0.2334994226694107,0.2023642510175705,0.11649329960346222,0.2334994226694107,0.2023639678955078,0.1164933443069458,0.2334991991519928,False,False,1.1462997645139694,1.641799695789814,-0.8812474608421326,1.0,1.332890510559082,-0.6782650351524353,1.0,1224.4359130859375,870.3434448242188,1224.4359130859375,870.3434448242188,12.486130714416504,7.704803943634033,11.957382202148438,8.304803848266602,-0.5287485122680664,0.5999999046325684,0.7997342348098755,-0.1117544174194336,0.3058781623840332,0.32565397024154663,0.4356918931007385,2.995407819747925,1.5,3.0,True,,False,False,0.01804155245941595,-0.7087605606357961,0.11301823032713729,False,,False,safety_servo_tracking_lag
53,1787723256.9548342,2.650003000162542,0.049998700618743896,20.000519766009926,0.049998700618743896,20.000519766009926,3.0100345611572266e-06,False,0.008381099440157413,119.31608819823501,0.04623959958553314,0.8453300254245476,53,52,-0.025360344377038997,-0.7321913056472448,0.113,-0.15571797258453102,-0.7874496677865757,0.113,-0.11753410233933097,-0.7793529362428129,0.113,-0.15571797258453102,-0.7874496677865757,0.113,7264462.018085699,7264462.068085698,0.04226650111377239,0.049999999813735485,1,True,327,2,3.452347570762556,17.602833286252615,0.0003810994401574133,1,False,,False,,,,,False,False,False,,12.743613243103027,1.3621718883514404,13.670783042907715,5.263285160064697,,,4.00977897644043,True,0.202364325,0.803824171214,3,0.33968424797058105,1.0,1.056118130683899,0.06873997300863266,0.20236432552337646,0.21372061967849731,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.2023642510175705,0.1855185180902481,0.27453306317329407,0.2023642510175705,0.1855185180902481,0.27453306317329407,0.2023639678955078,0.18551850318908691,0.27453285455703735,False,False,1.146099530160427,1.9405996426939964,-1.0,1.0,1.4142135381698608,-0.8812474608421326,1.0,1338.4481201171875,614.4722900390625,1338.4481201171875,614.4722900390625,13.670783042907715,5.263285160064697,13.070782661437988,5.863285064697266,-0.6000003814697266,0.5999999046325684,0.8485283851623535,-0.10722160339355469,0.2609853744506836,0.2821521461009979,0.33347848057746887,3.4909281730651855,1.5,3.0,False,lag_over_hard_limit,False,False,0.005303376267931559,-0.7163293987904139,0.1129192410534936,False,,False,safety_servo_tracking_lag
54,1787723257.0064924,2.7017328003421426,0.051729800179600716,19.33121714230675,0.051729800179600716,19.33121714230675,0.0017328104004263878,True,0.008016299456357956,124.74583883051817,0.00025369971990585327,0.0050739944170191675,55,54,-0.009448266425983698,-0.7239492424645969,0.113,-0.03771280610455623,-0.7225707692956401,0.113,0.005303376267931559,-0.7163293987904139,0.113,-0.03771280610455623,-0.7225707692956401,0.113,7264462.1161484,7264462.1661484,0.00025369971990585327,0.049999999813735485,1,True,334,3,0.3061461703127622,3.116428939247805,1.6299456357955766e-05,1,False,,True,41,0.04722170066088438,0.06291709933429956,15.893930435137609,False,False,False,,12.945977210998535,1.5476903915405273,13.565495491027832,5.501344203948975,,,4.00189733505249,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.0836842954158783,0.20236432552337646,0.21898488700389862,0.10696637630462646,0.19905957579612732,0.2259790152311325,0.10696637630462646,0.19905957579612732,0.2259790152311325,0.10696601867675781,0.1990596055984497,0.22597889602184296,False,False,1.2607993558049202,1.764100044965744,-1.0,1.0,1.4142135381698608,-1.0,1.0,1338.4481201171875,614.4722900390625,1338.4481201171875,614.4722900390625,13.670783042907715,5.263285160064697,13.070782661437988,5.863285064697266,-0.6000003814697266,0.5999999046325684,0.8485283851623535,-0.10528755187988281,0.23805904388427734,0.2603028416633606,,0.2603028416633606,1.5,3.0,True,,False,False,-0.0065513872899372536,-0.7229692028921167,0.11314199108151143,False,,False,safety_servo_tracking_lag
55,1787723257.0542557,2.7500021001324058,0.048269299790263176,20.717101850350826,0.048269299790263176,20.717101850350826,2.1103769540786743e-06,False,0.008003199473023415,124.95002821942963,0.0005450993776321411,0.9657019971523508,55,54,-0.018452495306226262,-0.7203491563170255,0.113,-0.03771280610455623,-0.7225707692956401,0.113,0.005303376267931559,-0.7163293987904139,0.113,-0.03771280610455623,-0.7225707692956401,0.113,7264462.1161484,7264462.1661484,0.04828509967774153,0.049999999813735485,2,True,340,3,0.9497418562424207,2.814232028744989,3.1994730234144453e-06,1,False,,True,42,0.015350100584328175,0.06495700031518936,15.394799561982897,False,False,False,,13.052943229675293,1.746749997138977,13.527270317077637,5.548942565917969,,,3.831664800643921,True,0.202364325,0.803824171214,3,1.0,1.0,1.4142135381698608,0.20236432552337646,0.20236432552337646,0.2861863672733307,0.18656224012374878,0.20236432552337646,0.275239497423172,0.1709473878145218,0.20171602070331573,0.26440945267677307,0.1709473878145218,0.20171602070331573,0.26440945267677307,0.17094707489013672,0.20171606540679932,0.26440927386283875,False,False,1.1051995679736137,1.5569999814033508,-1.0,1.0,1.4142135381698608,-1.0,1.0,1277.008056640625,677.3522338867188,1277.008056640625,677.3522338867188,13.070782661437988,5.863285064697266,12.470782279968262,6.463284969329834,-0.6000003814697266,0.5999999046325684,0.8485283851623535,-0.03822517395019531,0.04759836196899414,0.0610472597181797,0.07151958346366882,0.5542492270469666,1.5,3.0,True,,False,False,-0.009597443227224169,-0.7237718980285276,0.11272824421922623,False,,False,safety_servo_tracking_lag
56,1787723257.106143,2.800003900192678,0.05000180006027222,19.999280001811915,0.05000180006027222,19.999280001811915,3.910623490810394e-06,False,0.008020900189876556,124.67428547011882,0.048625499941408634,0.9273100120101497,56,55,-0.03366935208785316,-0.7224384067648294,0.113,-0.07988754915321489,-0.729203212682899,0.113,-0.03771280610455623,-0.7225707692956401,0.113,-0.07988754915321489,-0.729203212682899,0.113,7264462.1661484,7264462.2161484,0.046365500427782536,0.049999999813735485,1,True,346,3,2.0295583092513607,6.688670301403178,2.090018987655623e-05,1,False,,True,43,0.0015032002702355385,0.07974520046263933,12.53993963521981,False,False,False,,13.22389030456543,1.9484660625457764,13.447381019592285,5.567781925201416,,,3.6262094974517822,True,0.202364325,0.803824171214,3,0.9612541198730469,1.0,1.3870867490768433,0.19452354311943054,0.20236432552337646,0.2806968688964844,0.06873997300863266,0.20236432552337646,0.21372061967849731,0.08879053592681885,0.20223715901374817,0.22087016701698303,0.08879053592681885,0.20223715901374817,0.22087016701698303,0.0887908935546875,0.20223712921142578,0.22087028622627258,False,False,1.7772996798157692,2.5105997920036316,-1.0,1.0,1.4142135381698608,-1.0,1.0,1215.568115234375,740.2322998046875,1215.568115234375,740.2322998046875,12.470782279968262,6.463284969329834,11.870781898498535,7.063284873962402,-0.6000003814697266,0.5999999046325684,0.8485283851623535,-0.07988929748535156,0.018839359283447266,0.08208058029413223,0.08227387815713882,1.3250173330307007,1.5,3.0,True,,False,False,-0.013376266309917244,-0.7221267693805788,0.11293484775371017,False,,False,safety_servo_tracking_lag
