iteration,timesteps,iteration_progress,opponent_index,opponent,probability,pool_size,uniform_probability
6,340000,0.17,2,H2,0.13603242414210096,6,0.16666666666666666
6,340000,0.17,3,H3,0.19225504401932456,6,0.16666666666666666
6,340000,0.17,4,H4,0.19552270099192348,6,0.16666666666666666
6,340000,0.17,5,H5,0.19895486301415832,6,0.16666666666666666
6,350000,0.175,0,Scr,0.2,6,0.16666666666666666
6,350000,0.175,1,H1,0.07675542151345706,6,0.16666666666666666
6,350000,0.175,2,H2,0.14304809037487384,6,0.16666666666666666
6,350000,0.175,3,H3,0.18546522130919496,6,0.16666666666666666
6,350000,0.175,4,H4,0.19288806632913388,6,0.16666666666666666
6,350000,0.175,5,H5,0.20184320047334026,6,0.16666666666666666
6,360000,0.18,0,Scr,0.2,6,0.16666666666666666
6,360000,0.18,1,H1,0.07788544879188562,6,0.16666666666666666
6,360000,0.18,2,H2,0.13735108997641585,6,0.16666666666666666
6,360000,0.18,3,H3,0.19040366205487547,6,0.16666666666666666
6,360000,0.18,4,H4,0.18776884524348378,6,0.16666666666666666
6,360000,0.18,5,H5,0.20659095393333937,6,0.16666666666666666
6,370000,0.185,0,Scr,0.2,6,0.16666666666666666
6,370000,0.185,1,H1,0.07738097330823984,6,0.16666666666666666
6,370000,0.185,2,H2,0.1369922570101872,6,0.16666666666666666
6,370000,0.185,3,H3,0.19048533943827017,6,0.16666666666666666
6,370000,0.185,4,H4,0.18868805312777404,6,0.16666666666666666
6,370000,0.185,5,H5,0.20645337711552877,6,0.16666666666666666
6,380000,0.19,0,Scr,0.2,6,0.16666666666666666
6,380000,0.19,1,H1,0.0739780417597631,6,0.16666666666666666
6,380000,0.19,2,H2,0.14236342877754435,6,0.16666666666666666
6,380000,0.19,3,H3,0.19387373079082176,6,0.16666666666666666
6,380000,0.19,4,H4,0.18799933529661594,6,0.16666666666666666
6,380000,0.19,5,H5,0.20178546337525494,6,0.16666666666666666
6,390000,0.195,0,Scr,0.20000000000000004,6,0.16666666666666666
6,390000,0.195,1,H1,0.07842884369260161,6,0.16666666666666666
6,390000,0.195,2,H2,0.1403999609466593,6,0.16666666666666666
6,390000,0.195,3,H3,0.18979827953914505,6,0.16666666666666666
6,390000,0.195,4,H4,0.19312627763555537,6,0.16666666666666666
6,390000,0.195,5,H5,0.19824663818603874,6,0.16666666666666666
6,400000,0.2,0,Scr,0.2,6,0.16666666666666666
6,400000,0.2,1,H1,0.07419461364458232,6,0.16666666666666666
6,400000,0.2,2,H2,0.1442785156536861,6,0.16666666666666666
6,400000,0.2,3,H3,0.192550014934781,6,0.16666666666666666
6,400000,0.2,4,H4,0.18770953814320945,6,0.16666666666666666
6,400000,0.2,5,H5,0.20126731762374117,6,0.16666666666666666
6,410000,0.205,0,Scr,0.19999999999999996,6,0.16666666666666666
6,410000,0.205,1,H1,0.07915339942229549,6,0.16666666666666666
6,410000,0.205,2,H2,0.14174107741267958,6,0.16666666666666666
6,410000,0.205,3,H3,0.1878657564990457,6,0.16666666666666666
6,410000,0.205,4,H4,0.19103935796569418,6,0.16666666666666666
6,410000,0.205,5,H5,0.20020040870028497,6,0.16666666666666666
6,420000,0.21,0,Scr,0.2,6,0.16666666666666666
6,420000,0.21,1,H1,0.07838300729130959,6,0.16666666666666666
6,420000,0.21,2,H2,0.1410577575650704,6,0.16666666666666666
6,420000,0.21,3,H3,0.1832499638010514,6,0.16666666666666666
6,420000,0.21,4,H4,0.19505174699539848,6,0.16666666666666666
6,420000,0.21,5,H5,0.20225752434717015,6,0.16666666666666666
6,430000,0.215,0,Scr,0.2,6,0.16666666666666666
6,430000,0.215,1,H1,0.07636994722032343,6,0.16666666666666666
6,430000,0.215,2,H2,0.14324588446338576,6,0.16666666666666666
6,430000,0.215,3,H3,0.19268388722260285,6,0.16666666666666666
6,430000,0.215,4,H4,0.1860398031484968,6,0.16666666666666666
6,430000,0.215,5,H5,0.20166047794519115,6,0.16666666666666666
6,440000,0.22,0,Scr,0.2,6,0.16666666666666666
6,440000,0.22,1,H1,0.0764724367103486,6,0.16666666666666666
6,440000,0.22,2,H2,0.13847819836299835,6,0.16666666666666666
6,440000,0.22,3,H3,0.1865111026114525,6,0.16666666666666666
6,440000,0.22,4,H4,0.19178087262638643,6,0.16666666666666666
6,440000,0.22,5,H5,0.20675738968881416,6,0.16666666666666666
6,450000,0.225,0,Scr,0.2,6,0.16666666666666666
6,450000,0.225,1,H1,0.07786347973553176,6,0.16666666666666666
6,450000,0.225,2,H2,0.141962987544603,6,0.16666666666666666
6,450000,0.225,3,H3,0.1873509186111475,6,0.16666666666666666
6,450000,0.225,4,H4,0.19073904705818098,6,0.16666666666666666
6,450000,0.225,5,H5,0.20208356705053682,6,0.16666666666666666
6,460000,0.23,0,Scr,0.20000000000000004,6,0.16666666666666666
6,460000,0.23,1,H1,0.07842888295750301,6,0.16666666666666666
6,460000,0.23,2,H2,0.14211761727190658,6,0.16666666666666666
6,460000,0.23,3,H3,0.18583596996203472,6,0.16666666666666666
6,460000,0.23,4,H4,0.1909220234457263,6,0.16666666666666666
6,460000,0.23,5,H5,0.20269550636282946,6,0.16666666666666666
6,470000,0.235,0,Scr,0.2,6,0.16666666666666666
6,470000,0.235,1,H1,0.07662365688797133,6,0.16666666666666666
6,470000,0.235,2,H2,0.14321101512953494,6,0.16666666666666666
6,470000,0.235,3,H3,0.19422799887973752,6,0.16666666666666666
6,470000,0.235,4,H4,0.18656767367941918,6,0.16666666666666666
6,470000,0.235,5,H5,0.19936965542333707,6,0.16666666666666666
6,480000,0.24,0,Scr,0.2,6,0.16666666666666666
6,480000,0.24,1,H1,0.07604337884849448,6,0.16666666666666666
6,480000,0.24,2,H2,0.14364429593891917,6,0.16666666666666666
6,480000,0.24,3,H3,0.1934971905597476,6,0.16666666666666666
6,480000,0.24,4,H4,0.18707469661112278,6,0.16666666666666666
6,480000,0.24,5,H5,0.199740438041716,6,0.16666666666666666
6,490000,0.245,0,Scr,0.2,6,0.16666666666666666
6,490000,0.245,1,H1,0.07986128451514407,6,0.16666666666666666
6,490000,0.245,2,H2,0.14259215087678434,6,0.16666666666666666
6,490000,0.245,3,H3,0.18462069387720056,6,0.16666666666666666
6,490000,0.245,4,H4,0.19102451040008975,6,0.16666666666666666
6,490000,0.245,5,H5,0.2019013603307813,6,0.16666666666666666
6,500000,0.25,0,Scr,0.2,6,0.16666666666666666
6,500000,0.25,1,H1,0.07999855038849966,6,0.16666666666666666
6,500000,0.25,2,H2,0.14346252428125517,6,0.16666666666666666
6,500000,0.25,3,H3,0.18253802421747578,6,0.16666666666666666
6,500000,0.25,4,H4,0.19316949971782377,6,0.16666666666666666
6,500000,0.25,5,H5,0.20083140139494576,6,0.16666666666666666
6,510000,0.255,0,Scr,0.2,6,0.16666666666666666
6,510000,0.255,1,H1,0.08046824755765644,6,0.16666666666666666
6,510000,0.255,2,H2,0.1427684696828045,6,0.16666666666666666
6,510000,0.255,3,H3,0.1825422323138744,6,0.16666666666666666
6,510000,0.255,4,H4,0.19288719583445443,6,0.16666666666666666
6,510000,0.255,5,H5,0.20133385461121034,6,0.16666666666666666
6,520000,0.26,0,Scr,0.2,6,0.16666666666666666
6,520000,0.26,1,H1,0.08026249495961543,6,0.16666666666666666
6,520000,0.26,2,H2,0.14328488011251236,6,0.16666666666666666
6,520000,0.26,3,H3,0.1821371382619822,6,0.16666666666666666
6,520000,0.26,4,H4,0.19202982046114975,6,0.16666666666666666
6,520000,0.26,5,H5,0.2022856662047403,6,0.16666666666666666
6,530000,0.265,0,Scr,0.20000000000000004,6,0.16666666666666666
6,530000,0.265,1,H1,0.08041861019425728,6,0.16666666666666666
6,530000,0.265,2,H2,0.1435291573286975,6,0.16666666666666666
6,530000,0.265,3,H3,0.18185107107993034,6,0.16666666666666666
6,530000,0.265,4,H4,0.19153551346764283,6,0.16666666666666666
6,530000,0.265,5,H5,0.20266564792947211,6,0.16666666666666666
6,540000,0.27,0,Scr,0.19999999999999996,6,0.16666666666666666
6,540000,0.27,1,H1,0.076778408182277,6,0.16666666666666666
6,540000,0.27,2,H2,0.1386617921857316,6,0.16666666666666666
6,540000,0.27,3,H3,0.18682166845290557,6,0.16666666666666666
6,540000,0.27,4,H4,0.19477791089988516,6,0.16666666666666666
6,540000,0.27,5,H5,0.20296022027920055,6,0.16666666666666666
6,550000,0.275,0,Scr,0.2,6,0.16666666666666666
6,550000,0.275,1,H1,0.07536785505684332,6,0.16666666666666666
6,550000,0.275,2,H2,0.1434713598761169,6,0.16666666666666666
6,550000,0.275,3,H3,0.19153691830028574,6,0.16666666666666666
6,550000,0.275,4,H4,0.1889183320382165,6,0.16666666666666666
6,550000,0.275,5,H5,0.20070553472853758,6,0.16666666666666666
6,560000,0.28,0,Scr,0.2,6,0.16666666666666666
6,560000,0.28,1,H1,0.07601382940227916,6,0.16666666666666666
6,560000,0.28,2,H2,0.1435677802875074,6,0.16666666666666666
6,560000,0.28,3,H3,0.19184232387476474,6,0.16666666666666666
6,560000,0.28,4,H4,0.18749738417632386,6,0.16666666666666666
6,560000,0.28,5,H5,0.20107868225912484,6,0.16666666666666666
6,570000,0.285,0,Scr,0.2,6,0.16666666666666666
6,570000,0.285,1,H1,0.07942313102133088,6,0.16666666666666666
6,570000,0.285,2,H2,0.14183425815950573,6,0.16666666666666666
6,570000,0.285,3,H3,0.18653368144287197,6,0.16666666666666666
6,570000,0.285,4,H4,0.19102647939800327,6,0.16666666666666666
6,570000,0.285,5,H5,0.2011824499782882,6,0.16666666666666666
6,580000,0.29,0,Scr,0.2,6,0.16666666666666666
6,580000,0.29,1,H1,0.08033530291953118,6,0.16666666666666666
6,580000,0.29,2,H2,0.1412086440545363,6,0.16666666666666666
6,580000,0.29,3,H3,0.18297438985032122,6,0.16666666666666666
6,580000,0.29,4,H4,0.19254880975156607,6,0.16666666666666666
6,580000,0.29,5,H5,0.2029328534240453,6,0.16666666666666666
6,590000,0.295,0,Scr,0.2,6,0.16666666666666666
6,590000,0.295,1,H1,0.07625246652286843,6,0.16666666666666666
6,590000,0.295,2,H2,0.14580322929052045,6,0.16666666666666666
6,590000,0.295,3,H3,0.19178885714314323,6,0.16666666666666666
6,590000,0.295,4,H4,0.1855307620980553,6,0.16666666666666666
6,590000,0.295,5,H5,0.20062468494541266,6,0.16666666666666666
6,600000,0.3,0,Scr,0.19999999999999996,6,0.16666666666666666
6,600000,0.3,1,H1,0.07690440374620063,6,0.16666666666666666
6,600000,0.3,2,H2,0.14193264932676125,6,0.16666666666666666
6,600000,0.3,3,H3,0.18715204056257215,6,0.16666666666666666
6,600000,0.3,4,H4,0.1929481801317804,6,0.16666666666666666
6,600000,0.3,5,H5,0.20106272623268548,6,0.16666666666666666
6,610000,0.305,0,Scr,0.2,6,0.16666666666666666
6,610000,0.305,1,H1,0.07636998103032978,6,0.16666666666666666
6,610000,0.305,2,H2,0.14522352403667374,6,0.16666666666666666
6,610000,0.305,3,H3,0.19257500598915736,6,0.16666666666666666
6,610000,0.305,4,H4,0.18511253289534185,6,0.16666666666666666
6,610000,0.305,5,H5,0.2007189560484972,6,0.16666666666666666
6,620000,0.31,0,Scr,0.2,6,0.16666666666666666
6,620000,0.31,1,H1,0.07984412457176261,6,0.16666666666666666
6,620000,0.31,2,H2,0.1433019062727843,6,0.16666666666666666
6,620000,0.31,3,H3,0.18648431240281213,6,0.16666666666666666
6,620000,0.31,4,H4,0.18986260667413538,6,0.16666666666666666
6,620000,0.31,5,H5,0.2005070500785056,6,0.16666666666666666
6,630000,0.315,0,Scr,0.2,6,0.16666666666666666
6,630000,0.315,1,H1,0.07729595821064462,6,0.16666666666666666
6,630000,0.315,2,H2,0.14241546212306178,6,0.16666666666666666
6,630000,0.315,3,H3,0.18588927040923295,6,0.16666666666666666
6,630000,0.315,4,H4,0.19241580305427114,6,0.16666666666666666
6,630000,0.315,5,H5,0.2019835062027895,6,0.16666666666666666
6,640000,0.32,0,Scr,0.19999999999999996,6,0.16666666666666666
6,640000,0.32,1,H1,0.07653551862364892,6,0.16666666666666666
6,640000,0.32,2,H2,0.14400898023859338,6,0.16666666666666666
6,640000,0.32,3,H3,0.19218994805140469,6,0.16666666666666666
6,640000,0.32,4,H4,0.18733244837609547,6,0.16666666666666666
6,640000,0.32,5,H5,0.1999331047102575,6,0.16666666666666666
6,650000,0.325,0,Scr,0.19999999999999996,6,0.16666666666666666
6,650000,0.325,1,H1,0.07665844037279307,6,0.16666666666666666
6,650000,0.325,2,H2,0.14367565358911877,6,0.16666666666666666
6,650000,0.325,3,H3,0.19151693395515568,6,0.16666666666666666
6,650000,0.325,4,H4,0.1877154977972898,6,0.16666666666666666
6,650000,0.325,5,H5,0.20043347428564254,6,0.16666666666666666
6,660000,0.33,0,Scr,0.2,6,0.16666666666666666
6,660000,0.33,1,H1,0.0766425685146522,6,0.16666666666666666
6,660000,0.33,2,H2,0.1430995408532244,6,0.16666666666666666
6,660000,0.33,3,H3,0.18611967762429574,6,0.16666666666666666
6,660000,0.33,4,H4,0.1917214369954274,6,0.16666666666666666
6,660000,0.33,5,H5,0.20241677601240032,6,0.16666666666666666
6,670000,0.335,0,Scr,0.2,6,0.16666666666666666
6,670000,0.335,1,H1,0.0761956310026985,6,0.16666666666666666
6,670000,0.335,2,H2,0.14402487723172588,6,0.16666666666666666
6,670000,0.335,3,H3,0.19175556791811937,6,0.16666666666666666
6,670000,0.335,4,H4,0.18736808578751948,6,0.16666666666666666
6,670000,0.335,5,H5,0.20065583805993678,6,0.16666666666666666
6,680000,0.34,0,Scr,0.2,6,0.16666666666666666
6,680000,0.34,1,H1,0.08038429339013592,6,0.16666666666666666
6,680000,0.34,2,H2,0.14365387885125636,6,0.16666666666666666
6,680000,0.34,3,H3,0.18646880828184592,6,0.16666666666666666
6,680000,0.34,4,H4,0.18980548410752113,6,0.16666666666666666
6,680000,0.34,5,H5,0.19968753536924075,6,0.16666666666666666
6,690000,0.345,0,Scr,0.2,6,0.16666666666666666
6,690000,0.345,1,H1,0.08020670848134592,6,0.16666666666666666
6,690000,0.345,2,H2,0.14414961683730612,6,0.16666666666666666
6,690000,0.345,3,H3,0.1860843392142031,6,0.16666666666666666
6,690000,0.345,4,H4,0.19034006000233766,6,0.16666666666666666
6,690000,0.345,5,H5,0.19921927546480733,6,0.16666666666666666
6,700000,0.35,0,Scr,0.2,6,0.16666666666666666
6,700000,0.35,1,H1,0.07693651456614174,6,0.16666666666666666
6,700000,0.35,2,H2,0.14233527028481852,6,0.16666666666666666
6,700000,0.35,3,H3,0.18615702569910136,6,0.16666666666666666
6,700000,0.35,4,H4,0.19110030993454685,6,0.16666666666666666
6,700000,0.35,5,H5,0.2034708795153915,6,0.16666666666666666
6,710000,0.355,0,Scr,0.2,6,0.16666666666666666
6,710000,0.355,1,H1,0.0808322044616937,6,0.16666666666666666
6,710000,0.355,2,H2,0.13992875629521462,6,0.16666666666666666
6,710000,0.355,3,H3,0.18379675639623377,6,0.16666666666666666
6,710000,0.355,4,H4,0.19466517256490037,6,0.16666666666666666
6,710000,0.355,5,H5,0.20077711028195766,6,0.16666666666666666
6,720000,0.36,0,Scr,0.2,6,0.16666666666666666
6,720000,0.36,1,H1,0.07714998091267905,6,0.16666666666666666
6,720000,0.36,2,H2,0.1427799940153467,6,0.16666666666666666
6,720000,0.36,3,H3,0.19089275344108272,6,0.16666666666666666
6,720000,0.36,4,H4,0.18751851449021534,6,0.16666666666666666
6,720000,0.36,5,H5,0.20165875714067633,6,0.16666666666666666
6,730000,0.365,0,Scr,0.2,6,0.16666666666666666
6,730000,0.365,1,H1,0.07699116316177007,6,0.16666666666666666
6,730000,0.365,2,H2,0.14171696917518456,6,0.16666666666666666
6,730000,0.365,3,H3,0.18679368197518367,6,0.16666666666666666
6,730000,0.365,4,H4,0.19184950275113863,6,0.16666666666666666
6,730000,0.365,5,H5,0.2026486829367231,6,0.16666666666666666
6,740000,0.37,0,Scr,0.19999999999999996,6,0.16666666666666666
6,740000,0.37,1,H1,0.0770079868801141,6,0.16666666666666666
6,740000,0.37,2,H2,0.1416458337906377,6,0.16666666666666666
6,740000,0.37,3,H3,0.18672096652414202,6,0.16666666666666666
6,740000,0.37,4,H4,0.19189958710822866,6,0.16666666666666666
6,740000,0.37,5,H5,0.20272562569687752,6,0.16666666666666666
6,750000,0.375,0,Scr,0.19999999999999996,6,0.16666666666666666
6,750000,0.375,1,H1,0.0766469539529279,6,0.16666666666666666
6,750000,0.375,2,H2,0.14200396291524434,6,0.16666666666666666
6,750000,0.375,3,H3,0.1869741814201559,6,0.16666666666666666
6,750000,0.375,4,H4,0.1921005522796596,6,0.16666666666666666
6,750000,0.375,5,H5,0.2022743494320122,6,0.16666666666666666
6,760000,0.38,0,Scr,0.2,6,0.16666666666666666
6,760000,0.38,1,H1,0.07739950955648241,6,0.16666666666666666
6,760000,0.38,2,H2,0.1434101883172784,6,0.16666666666666666
6,760000,0.38,3,H3,0.19094472236452686,6,0.16666666666666666
6,760000,0.38,4,H4,0.18693566525868133,6,0.16666666666666666
6,760000,0.38,5,H5,0.20130991450303104,6,0.16666666666666666
6,770000,0.385,0,Scr,0.2,6,0.16666666666666666
6,770000,0.385,1,H1,0.0801705392523364,6,0.16666666666666666
6,770000,0.385,2,H2,0.1413870253072684,6,0.16666666666666666
6,770000,0.385,3,H3,0.18545528629696678,6,0.16666666666666666
6,770000,0.385,4,H4,0.19363896367455047,6,0.16666666666666666
6,770000,0.385,5,H5,0.19934818546887798,6,0.16666666666666666
6,780000,0.39,0,Scr,0.2,6,0.16666666666666666
6,780000,0.39,1,H1,0.07711032728880045,6,0.16666666666666666
6,780000,0.39,2,H2,0.14243536749656724,6,0.16666666666666666
6,780000,0.39,3,H3,0.18714499287097033,6,0.16666666666666666
6,780000,0.39,4,H4,0.19192731390458995,6,0.16666666666666666
6,780000,0.39,5,H5,0.20138199843907212,6,0.16666666666666666
6,790000,0.395,0,Scr,0.2,6,0.16666666666666666
6,790000,0.395,1,H1,0.07770421317608558,6,0.16666666666666666
6,790000,0.395,2,H2,0.14495633578929804,6,0.16666666666666666
6,790000,0.395,3,H3,0.1900391647603035,6,0.16666666666666666
6,790000,0.395,4,H4,0.1869869184111866,6,0.16666666666666666
6,790000,0.395,5,H5,0.20031336786312642,6,0.16666666666666666
6,800000,0.4,0,Scr,0.2,6,0.16666666666666666
6,800000,0.4,1,H1,0.08057921694277853,6,0.16666666666666666
6,800000,0.4,2,H2,0.14374385305252974,6,0.16666666666666666
6,800000,0.4,3,H3,0.18554651551133985,6,0.16666666666666666
6,800000,0.4,4,H4,0.19201901237660812,6,0.16666666666666666
6,800000,0.4,5,H5,0.1981114021167438,6,0.16666666666666666
6,810000,0.405,0,Scr,0.2,6,0.16666666666666666
6,810000,0.405,1,H1,0.07711038049160185,6,0.16666666666666666
6,810000,0.405,2,H2,0.1421443794139837,6,0.16666666666666666
6,810000,0.405,3,H3,0.18891892700485302,6,0.16666666666666666
6,810000,0.405,4,H4,0.19043357887809056,6,0.16666666666666666
6,810000,0.405,5,H5,0.20139273421147094,6,0.16666666666666666
6,820000,0.41,0,Scr,0.2,6,0.16666666666666666
6,820000,0.41,1,H1,0.08156345743649085,6,0.16666666666666666
6,820000,0.41,2,H2,0.14271238975634792,6,0.16666666666666666
6,820000,0.41,3,H3,0.18532169093261938,6,0.16666666666666666
6,820000,0.41,4,H4,0.19231910735099886,6,0.16666666666666666
6,820000,0.41,5,H5,0.19808335452354306,6,0.16666666666666666
6,830000,0.415,0,Scr,0.2,6,0.16666666666666666
6,830000,0.415,1,H1,0.08010172621706448,6,0.16666666666666666
6,830000,0.415,2,H2,0.14155096086696575,6,0.16666666666666666
6,830000,0.415,3,H3,0.18659146972665366,6,0.16666666666666666
6,830000,0.415,4,H4,0.1943965987410386,6,0.16666666666666666
6,830000,0.415,5,H5,0.19735924444827757,6,0.16666666666666666
6,840000,0.42,0,Scr,0.2,6,0.16666666666666666
6,840000,0.42,1,H1,0.07748683282400096,6,0.16666666666666666
6,840000,0.42,2,H2,0.141733198081687,6,0.16666666666666666
6,840000,0.42,3,H3,0.18820819224155175,6,0.16666666666666666
6,840000,0.42,4,H4,0.19049296625658724,6,0.16666666666666666
6,840000,0.42,5,H5,0.20207881059617303,6,0.16666666666666666
6,850000,0.425,0,Scr,0.2,6,0.16666666666666666
6,850000,0.425,1,H1,0.0776718631419347,6,0.16666666666666666
6,850000,0.425,2,H2,0.14203594428924088,6,0.16666666666666666
6,850000,0.425,3,H3,0.18787134827053983,6,0.16666666666666666
6,850000,0.425,4,H4,0.1905287412733333,6,0.16666666666666666
6,850000,0.425,5,H5,0.20189210302495134,6,0.16666666666666666
6,860000,0.43,0,Scr,0.20000000000000004,6,0.16666666666666666
6,860000,0.43,1,H1,0.07740898868881714,6,0.16666666666666666
6,860000,0.43,2,H2,0.1459775262876193,6,0.16666666666666666
6,860000,0.43,3,H3,0.18963821047433158,6,0.16666666666666666
6,860000,0.43,4,H4,0.18679433465569242,6,0.16666666666666666
6,860000,0.43,5,H5,0.20018093989353963,6,0.16666666666666666
6,870000,0.435,0,Scr,0.2,6,0.16666666666666666
6,870000,0.435,1,H1,0.08038095430196893,6,0.16666666666666666
6,870000,0.435,2,H2,0.14307224919329217,6,0.16666666666666666
6,870000,0.435,3,H3,0.18533764601413327,6,0.16666666666666666
6,870000,0.435,4,H4,0.19377999410200178,6,0.16666666666666666
6,870000,0.435,5,H5,0.19742915638860392,6,0.16666666666666666
6,880000,0.44,0,Scr,0.2,6,0.16666666666666666
6,880000,0.44,1,H1,0.07785477353279878,6,0.16666666666666666
6,880000,0.44,2,H2,0.1431443293192798,6,0.16666666666666666
6,880000,0.44,3,H3,0.18775623291727753,6,0.16666666666666666
6,880000,0.44,4,H4,0.19065818478341826,6,0.16666666666666666
6,880000,0.44,5,H5,0.20058647944722563,6,0.16666666666666666
6,890000,0.445,0,Scr,0.2,6,0.16666666666666666
6,890000,0.445,1,H1,0.08083351655067555,6,0.16666666666666666
6,890000,0.445,2,H2,0.14277676137331335,6,0.16666666666666666
6,890000,0.445,3,H3,0.18649285622140244,6,0.16666666666666666
6,890000,0.445,4,H4,0.1909987644650705,6,0.16666666666666666
6,890000,0.445,5,H5,0.19889810138953823,6,0.16666666666666666
6,900000,0.45,0,Scr,0.2,6,0.16666666666666666
6,900000,0.45,1,H1,0.08052246033238851,6,0.16666666666666666
6,900000,0.45,2,H2,0.14223641303152668,6,0.16666666666666666
6,900000,0.45,3,H3,0.18700277801630727,6,0.16666666666666666
6,900000,0.45,4,H4,0.19110955003313204,6,0.16666666666666666
6,900000,0.45,5,H5,0.19912879858664556,6,0.16666666666666666
6,910000,0.455,0,Scr,0.2,6,0.16666666666666666
6,910000,0.455,1,H1,0.0776446048351315,6,0.16666666666666666
6,910000,0.455,2,H2,0.14639564464079627,6,0.16666666666666666
6,910000,0.455,3,H3,0.18883681295220764,6,0.16666666666666666
6,910000,0.455,4,H4,0.1875061477829454,6,0.16666666666666666
6,910000,0.455,5,H5,0.19961678978891928,6,0.16666666666666666
6,920000,0.46,0,Scr,0.19999999999999996,6,0.16666666666666666
6,920000,0.46,1,H1,0.0806093142319592,6,0.16666666666666666
6,920000,0.46,2,H2,0.14298656847829297,6,0.16666666666666666
6,920000,0.46,3,H3,0.1871927729981829,6,0.16666666666666666
6,920000,0.46,4,H4,0.19077189670072564,6,0.16666666666666666
6,920000,0.46,5,H5,0.19843944759083917,6,0.16666666666666666
6,930000,0.465,0,Scr,0.2,6,0.16666666666666666
6,930000,0.465,1,H1,0.07795051998356,6,0.16666666666666666
6,930000,0.465,2,H2,0.14416610599285187,6,0.16666666666666666
6,930000,0.465,3,H3,0.187792484802347,6,0.16666666666666666
6,930000,0.465,4,H4,0.18927081228670162,6,0.16666666666666666
6,930000,0.465,5,H5,0.20082007693453952,6,0.16666666666666666
6,940000,0.47,0,Scr,0.2,6,0.16666666666666666
6,940000,0.47,1,H1,0.07710284246908829,6,0.16666666666666666
6,940000,0.47,2,H2,0.14650752770993045,6,0.16666666666666666
6,940000,0.47,3,H3,0.1893423954187825,6,0.16666666666666666
6,940000,0.47,4,H4,0.18744010629166333,6,0.16666666666666666
6,940000,0.47,5,H5,0.1996071281105356,6,0.16666666666666666
6,950000,0.475,0,Scr,0.2,6,0.16666666666666666
6,950000,0.475,1,H1,0.07748199571353433,6,0.16666666666666666
6,950000,0.475,2,H2,0.14394979036078384,6,0.16666666666666666
6,950000,0.475,3,H3,0.18784734388947255,6,0.16666666666666666
6,950000,0.475,4,H4,0.189834791233652,6,0.16666666666666666
6,950000,0.475,5,H5,0.20088607880255732,6,0.16666666666666666
6,960000,0.48,0,Scr,0.19999999999999996,6,0.16666666666666666
6,960000,0.48,1,H1,0.07685214266105979,6,0.16666666666666666
6,960000,0.48,2,H2,0.1469596270786986,6,0.16666666666666666
6,960000,0.48,3,H3,0.18904469263486406,6,0.16666666666666666
6,960000,0.48,4,H4,0.18701998570679307,6,0.16666666666666666
6,960000,0.48,5,H5,0.20012355191858436,6,0.16666666666666666
6,970000,0.485,0,Scr,0.2,6,0.16666666666666666
6,970000,0.485,1,H1,0.0767596250545955,6,0.16666666666666666
6,970000,0.485,2,H2,0.1467408798400417,6,0.16666666666666666
